10000, 0.002157, 0, 297524
10000, 0.004942, 0, 263417
10000, 0.005065, 1, -745533
10000, 0.005245, 0, 265326
10000, 0.009155, 0, 275148
10000, 0.010831, 1, -727520
10000, 0.013330, 0, 260954
10000, 0.015509, 0, 315286
10000, 0.016231, 1, -703819
10000, 0.019143, 0, 277127
20000, 0.002283, 0, 657018
20000, 0.004621, 1, -120711
20000, 0.006880, 1, -337622
20000, 0.004504, 1, -352442
20000, 0.007846, 1, -371710
20000, 0.009387, 1, -349939
20000, 0.008229, 1, -257391
20000, 0.013538, 1, -142145
20000, 0.022861, 1, -332025
20000, 0.018367, 1, -400143
30000, 0.002286, 1, -160063
30000, 0.004471, 1, -61841
30000, 0.005845, 2, -661286
30000, 0.009640, 1, -15504
30000, 0.002941, 1, 54178
30000, 0.014687, 1, -10898
30000, 0.015353, 1, -19575
30000, 0.015166, 1, -125754
30000, 0.020075, 1, 32177
30000, 0.016105, 1, -110889
40000, 0.001307, 1, 222789
40000, 0.002651, 1, 375045
40000, 0.006014, 2, -477586
40000, 0.011307, 2, -763738
40000, 0.011997, 1, 317357
40000, 0.017224, 1, 159813
40000, 0.016296, 1, 216146
40000, 0.017236, 1, 545332
40000, 0.019451, 1, 234549
40000, 0.013028, 2, -766631
50000, 0.004205, 3, -506189
50000, 0.002853, 2, -230019
50000, 0.006785, 2, -377804
50000, 0.003381, 2, -547927
50000, 0.017213, 2, 100214
50000, 0.009877, 2, -362459
50000, 0.016147, 2, -499335
50000, 0.019218, 2, -409438
50000, 0.018771, 1, 517595
50000, 0.015955, 2, -294508
60000, 0.002807, 2, 446177
60000, 0.007278, 3, -52308
60000, 0.010217, 2, -62809
60000, 0.008454, 3, -401994
60000, 0.009053, 2, -86164
60000, 0.010962, 2, -39134
60000, 0.013660, 3, -394604
60000, 0.014111, 2, -111728
60000, 0.012869, 3, -368793
60000, 0.012779, 2, -216424
70000, 0.002482, 3, -823438
70000, 0.003748, 2, 131485
70000, 0.007391, 2, 672605
70000, 0.004550, 3, 330366
70000, 0.012958, 2, 73971
70000, 0.003678, 3, -207163
70000, 0.029704, 3, 908558
70000, 0.006739, 3, -313457
70000, 0.014606, 3, -189173
70000, 0.012144, 3, 438785
80000, 0.002482, 3, 524996
80000, 0.004986, 3, 447146
80000, 0.002403, 4, -519752
80000, 0.007648, 4, -445644
80000, 0.010126, 5, -770850
80000, 0.009990, 4, -243844
80000, 0.015461, 3, -550205
80000, 0.014414, 3, 366936
80000, 0.014348, 3, 174550
80000, 0.018577, 3, -207896
90000, 0.002387, 3, 502111
90000, 0.000762, 3, 296989
90000, 0.011237, 3, 857530
90000, 0.006468, 3, 466499
90000, 0.012034, 2, 586322
90000, 0.004489, 2, 662784
90000, 0.031978, 4, -313830
90000, 0.015200, 3, -426853
90000, 0.010528, 5, -222797
90000, 0.009657, 3, -168269
100000, 0.007516, 3, 620001
100000, 0.004127, 4, -113176
100000, 0.005487, 4, -189503
100000, 0.009640, 5, -338203
100000, 0.012332, 3, -65998
100000, 0.018104, 4, 415183
100000, 0.008123, 4, 5718
100000, 0.016617, 4, 117813
100000, 0.018811, 3, 217720
100000, 0.047541, 5, -306990
10000, 0.003247, 0, 251040
10000, 0.002739, 0, 255596
10000, 0.001558, 0, 249887
10000, 0.009385, 0, 281714
10000, 0.003837, 1, -741283
10000, 0.012679, 0, 287977
10000, 0.011339, 0, 224316
10000, 0.015205, 1, -722116
10000, 0.025187, 1, -452640
10000, 0.018949, 1, -750356
20000, 0.002430, 1, -454846
20000, 0.007356, 1, 149520
20000, 0.006466, 0, 550729
20000, 0.001649, 0, 514740
20000, 0.002504, 1, -458303
20000, 0.005140, 1, -434901
20000, 0.012600, 1, -451731
20000, 0.014174, 1, -456286
20000, 0.017443, 1, -206213
20000, 0.029454, 1, -136015
30000, 0.003214, 1, -67304
30000, 0.003874, 1, 63688
30000, 0.006863, 2, -288820
30000, 0.010952, 1, -199709
30000, 0.010780, 1, -214379
30000, 0.017065, 0, 923580
30000, 0.013061, 1, 253578
30000, 0.013176, 1, 7663
30000, 0.003308, 2, -504884
30000, 0.020476, 1, 29334
40000, 0.001991, 2, -18977
40000, 0.002240, 2, -494561
40000, 0.008346, 2, -134455
40000, 0.007102, 1, 147170
40000, 0.011481, 1, 231082
40000, 0.028596, 2, -121009
40000, 0.012708, 1, 193287
40000, 0.005654, 2, 52505
40000, 0.007130, 2, -676432
40000, 0.034178, 2, -386015
50000, 0.002490, 2, -454712
50000, 0.001872, 2, -330018
50000, 0.009490, 2, -68122
50000, 0.002744, 2, -112921
50000, 0.008330, 1, 502409
50000, 0.013395, 2, -501339
50000, 0.007418, 2, 214404
50000, 0.006590, 2, -367217
50000, 0.028792, 2, -104023
50000, 0.013396, 1, 467891
60000, 0.004150, 2, 712525
60000, 0.007190, 3, -248703
60000, 0.010912, 2, 160039
60000, 0.003029, 3, -434226
60000, 0.011735, 3, -132327
60000, 0.005555, 2, 412177
60000, 0.012250, 3, -50055
60000, 0.013868, 2, 439508
60000, 0.039439, 2, 97745
60000, 0.048136, 2, 448571
70000, 0.000889, 2, 147999
70000, 0.004648, 3, -200958
70000, 0.005787, 3, -18419
70000, 0.011510, 3, 78026
70000, 0.004084, 3, -807535
70000, 0.001185, 3, 140228
70000, 0.018919, 3, 637226
70000, 0.015340, 3, 123595
70000, 0.014379, 3, -611579
70000, 0.035089, 2, 482401
80000, 0.002424, 4, -683649
80000, 0.003344, 3, -469668
80000, 0.005621, 3, 363940
80000, 0.008023, 2, 502230
80000, 0.008972, 3, 737914
80000, 0.008436, 3, 325705
80000, 0.008466, 3, 459555
80000, 0.017240, 4, -18284
80000, 0.007199, 4, -307855
80000, 0.009940, 4, -864886
90000, 0.003667, 4, 411783
90000, 0.004436, 2, 750790
90000, 0.008014, 4, -255006
90000, 0.007524, 4, -294088
90000, 0.009685, 4, -406818
90000, 0.005277, 4, 41156
90000, 0.016649, 4, -298093
90000, 0.012623, 3, 760916
90000, 0.015824, 4, -263739
90000, 0.013862, 4, -87415
100000, 0.002407, 3, 495610
100000, 0.001800, 3, 864164
100000, 0.008572, 4, 377913
100000, 0.011776, 4, -51829
100000, 0.004999, 5, 218713
100000, 0.004176, 4, 116627
100000, 0.017318, 5, -354785
100000, 0.017504, 4, -279141
100000, 0.012502, 4, -549036
100000, 0.036349, 5, -677240
10000, 0.002739, 1, -696488
10000, 0.004702, 0, 255084
10000, 0.006004, 0, 262302
10000, 0.006488, 1, -741148
10000, 0.011856, 0, 345606
10000, 0.008261, 0, 278531
10000, 0.007860, 1, -726408
10000, 0.015686, 1, -446889
10000, 0.039388, 1, -440541
10000, 0.019362, 1, -706708
20000, 0.002563, 1, -321868
20000, 0.005449, 1, -390970
20000, 0.007910, 1, 6361
20000, 0.010118, 0, 570507
20000, 0.009800, 1, 198558
20000, 0.012120, 1, -409127
20000, 0.010394, 1, -254468
20000, 0.014628, 1, 224272
20000, 0.009025, 0, 598200
20000, 0.019756, 0, 564769
30000, 0.002177, 1, -157442
30000, 0.003971, 1, 494524
30000, 0.007473, 1, -176421
30000, 0.005150, 1, -119722
30000, 0.014036, 1, 232067
30000, 0.006508, 1, -9042
30000, 0.014318, 1, 484255
30000, 0.013313, 0, 875515
30000, 0.008698, 1, -17745
30000, 0.014753, 2, -522457
40000, 0.003381, 1, 160403
40000, 0.006375, 2, -61805
40000, 0.001597, 1, 150614
40000, 0.010664, 2, -65616
40000, 0.007592, 1, 220034
40000, 0.008881, 2, -389114
40000, 0.011201, 2, 116079
40000, 0.019224, 1, 221542
40000, 0.023921, 2, -429548
40000, 0.014920, 2, -833950
50000, 0.001936, 3, -464215
50000, 0.004005, 1, 467853
50000, 0.007124, 1, 520216
50000, 0.008319, 2, -159891
50000, 0.005851, 2, 84977
50000, 0.012415, 2, 338149
50000, 0.014819, 2, -462121
50000, 0.006802, 3, -791571
50000, 0.015923, 2, -368610
50000, 0.031139, 2, -156062
60000, 0.004718, 2, 525948
60000, 0.003223, 2, 337379
60000, 0.006809, 2, -171123
60000, 0.000978, 3, -222152
60000, 0.011412, 3, -418235
60000, 0.008204, 3, -383960
60000, 0.013588, 3, -430011
60000, 0.009655, 2, -252541
60000, 0.008602, 3, -307414
60000, 0.014813, 3, -14068
70000, 0.004483, 2, 442259
70000, 0.009211, 3, -36418
70000, 0.007546, 3, -274472
70000, 0.003054, 3, -11690
70000, 0.006827, 3, 162178
70000, 0.014727, 3, 176949
70000, 0.009266, 3, -574282
70000, 0.015705, 3, -7117
70000, 0.019346, 3, 493633
70000, 0.010599, 3, 402282
80000, 0.003399, 3, 541911
80000, 0.003772, 3, 309977
80000, 0.008303, 4, -243666
80000, 0.008097, 3, -668790
80000, 0.009380, 4, -215502
80000, 0.026441, 2, 811834
80000, 0.015596, 3, 411586
80000, 0.010819, 3, 435573
80000, 0.010637, 3, 799765
80000, 0.019716, 3, 395133
90000, 0.003737, 3, 525702
90000, 0.004625, 4, -427331
90000, 0.006077, 4, -391194
90000, 0.008682, 4, -157384
90000, 0.007422, 4, -74875
90000, 0.013487, 4, -107461
90000, 0.007387, 4, -411141
90000, 0.012288, 4, -265986
90000, 0.016702, 4, -462445
90000, 0.018752, 4, -334917
100000, 0.003317, 4, 678337
100000, 0.004910, 4, -80823
100000, 0.005603, 4, -108744
100000, 0.002434, 4, -622001
100000, 0.007157, 3, 447215
100000, 0.015687, 4, -28654
100000, 0.007630, 4, 138526
100000, 0.019895, 4, -120507
100000, 0.007371, 4, 103173
100000, 0.020760, 4, 43267
10000, 0.001975, 0, 282860
10000, 0.007085, 0, 599125
10000, 0.002484, 0, 298218
10000, 0.009529, 0, 260609
10000, 0.010445, 1, -731839
10000, 0.014172, 0, 267964
10000, 0.013521, 1, -709753
10000, 0.035730, 1, -384635
10000, 0.008630, 0, 348088
10000, 0.018345, 1, -728531
20000, 0.001792, 1, 439908
20000, 0.004997, 1, -265728
20000, 0.006561, 1, -340569
20000, 0.006338, 1, -214051
20000, 0.023175, 1, 178803
20000, 0.019249, 1, -432890
20000, 0.014972, 1, -323134
20000, 0.003592, 1, -425757
20000, 0.016835, 1, -402747
20000, 0.031493, 1, 199511
30000, 0.002363, 1, 97431
30000, 0.009521, 1, 476009
30000, 0.005462, 1, 354386
30000, 0.004439, 1, 35634
30000, 0.005952, 1, 138777
30000, 0.014473, 1, 113978
30000, 0.028740, 2, -80315
30000, 0.009741, 1, -57032
30000, 0.017895, 2, -492334
30000, 0.021597, 2, -746434
40000, 0.002579, 1, 202240
40000, 0.006712, 2, -160340
40000, 0.006993, 2, 2559
40000, 0.008060, 2, -715724
40000, 0.017350, 3, -857043
40000, 0.012091, 1, 179735
40000, 0.009674, 1, 202654
40000, 0.031763, 2, -202650
40000, 0.017135, 1, 318719
40000, 0.010196, 2, -676515
50000, 0.009236, 3, -328174
50000, 0.002838, 2, 739065
50000, 0.007605, 2, 246839
50000, 0.008856, 1, 742749
50000, 0.008108, 3, -141367
50000, 0.013399, 3, -467077
50000, 0.015521, 2, 349146
50000, 0.017031, 2, 567933
50000, 0.011718, 2, 409559
50000, 0.011020, 2, 23427
60000, 0.007531, 2, -77924
60000, 0.005647, 2, 250399
60000, 0.006889, 3, -496791
60000, 0.003747, 3, -97475
60000, 0.013665, 3, -517735
60000, 0.029526, 2, 694422
60000, 0.008325, 2, -216097
60000, 0.026188, 3, -74414
60000, 0.013886, 2, 580863
60000, 0.017268, 2, 766205
70000, 0.002919, 2, 140436
70000, 0.004133, 3, -19314
70000, 0.006219, 3, 654191
70000, 0.008748, 2, 595414
70000, 0.009680, 3, -331015
70000, 0.003729, 3, 128222
70000, 0.012094, 3, 15470
70000, 0.019614, 4, -683405
70000, 0.019576, 3, -181173
70000, 0.013911, 4, -567986
80000, 0.000781, 4, -241672
80000, 0.005388, 5, -179664
80000, 0.008686, 4, 383140
80000, 0.008473, 3, 589085
80000, 0.009465, 4, -67718
80000, 0.007431, 4, -619503
80000, 0.002268, 3, 75595
80000, 0.003617, 3, 321350
80000, 0.015511, 3, 112214
80000, 0.009890, 4, 96606
90000, 0.003116, 4, -659940
90000, 0.008540, 4, -550489
90000, 0.006131, 5, 276931
90000, 0.008585, 4, -248438
90000, 0.023620, 4, -171006
90000, 0.006117, 4, 208647
90000, 0.008892, 4, 228087
90000, 0.010275, 4, 189289
90000, 0.009883, 4, -328527
90000, 0.015677, 4, -232705
100000, 0.002812, 4, 245230
100000, 0.004942, 4, 78926
100000, 0.012439, 3, 412764
100000, 0.006715, 4, 610573
100000, 0.010153, 4, 282089
100000, 0.010564, 5, -508685
100000, 0.004758, 3, 365892
100000, 0.014057, 4, 106803
100000, 0.004605, 4, 150100
100000, 0.033159, 4, -593492
10000, 0.006278, 1, -337405
10000, 0.005335, 1, -714664
10000, 0.006585, 0, 308902
10000, 0.012729, 0, 502720
10000, 0.007228, 1, -389519
10000, 0.007817, 0, 321845
10000, 0.011870, 0, 300956
10000, 0.017648, 1, -718565
10000, 0.011264, 0, 281822
10000, 0.033365, 1, -418913
20000, 0.001657, 1, -419261
20000, 0.003210, 1, -173752
20000, 0.016685, 1, 262984
20000, 0.006557, 1, 51252
20000, 0.008223, 1, 159257
20000, 0.010602, 1, -425252
20000, 0.015042, 1, -42522
20000, 0.005503, 0, 606348
20000, 0.006283, 1, -380223
20000, 0.013323, 1, -443107
30000, 0.002850, 1, -178898
30000, 0.006841, 2, -407789
30000, 0.006794, 2, -367514
30000, 0.009381, 1, 94555
30000, 0.016508, 2, -851914
30000, 0.009129, 1, -149572
30000, 0.007302, 1, 184498
30000, 0.014778, 1, 206515
30000, 0.017874, 1, -32771
30000, 0.022290, 2, -434163
40000, 0.001787, 1, 836231
40000, 0.003716, 1, 224864
40000, 0.003183, 1, 281246
40000, 0.015910, 2, 175727
40000, 0.011454, 1, 543635
40000, 0.008103, 1, 511086
40000, 0.011995, 2, 102219
40000, 0.011538, 2, -187301
40000, 0.010070, 1, 588452
40000, 0.010290, 2, -344394
50000, 0.006361, 2, -554475
50000, 0.008770, 3, -219157
50000, 0.002723, 2, -224549
50000, 0.001640, 2, -573901
50000, 0.011670, 2, -289867
50000, 0.004125, 2, -252544
50000, 0.012069, 2, 226568
50000, 0.002764, 2, -378143
50000, 0.021365, 3, -110978
50000, 0.014234, 2, 367681
60000, 0.012121, 3, -357332
60000, 0.012673, 2, 587034
60000, 0.001666, 3, 384358
60000, 0.009869, 3, 236673
60000, 0.012252, 3, -90909
60000, 0.018836, 3, 137165
60000, 0.014182, 2, 17096
60000, 0.012591, 2, 782824
60000, 0.021761, 2, -83452
60000, 0.030987, 3, -247741
70000, 0.002934, 3, 76937
70000, 0.004897, 4, -551626
70000, 0.003448, 3, 129735
70000, 0.008995, 4, -563980
70000, 0.005685, 3, -350983
70000, 0.011666, 3, 84914
70000, 0.004156, 3, 50508
70000, 0.010065, 3, 84787
70000, 0.010412, 3, 161855
70000, 0.012688, 3, 333071
80000, 0.002661, 4, 480394
80000, 0.002701, 5, 478788
80000, 0.003322, 4, 232081
80000, 0.006059, 4, -240934
80000, 0.007713, 4, 100972
80000, 0.019475, 3, 367128
80000, 0.015719, 4, -649839
80000, 0.018045, 4, 254416
80000, 0.020413, 3, 121168
80000, 0.013130, 3, 813
90000, 0.005959, 3, 329035
90000, 0.004505, 5, -330575
90000, 0.007831, 4, -61729
90000, 0.008253, 3, 56223
90000, 0.007956, 4, 313324
90000, 0.010539, 4, 171801
90000, 0.008852, 4, -369121
90000, 0.016265, 4, 61976
90000, 0.010452, 5, -506280
90000, 0.005088, 5, -218806
100000, 0.004792, 5, -38576
100000, 0.006851, 5, -281762
100000, 0.011414, 6, -461015
100000, 0.002954, 5, -509496
100000, 0.013639, 6, -933687
100000, 0.011812, 5, -334527
100000, 0.010471, 5, -377126
100000, 0.018837, 5, -431554
100000, 0.011227, 4, 322630
100000, 0.016302, 6, 503461
10000, 0.002998, 0, 511476
10000, 0.005389, 1, -301382
10000, 0.002565, 1, -583402
10000, 0.002675, 1, -598136
10000, 0.009982, 0, 284556
10000, 0.017450, 0, 651744
10000, 0.016095, 0, 291411
10000, 0.015227, 0, 383452
10000, 0.009267, 0, 352860
10000, 0.019893, 1, -620484
20000, 0.004409, 1, -191859
20000, 0.003184, 1, 57369
20000, 0.004732, 1, -392002
20000, 0.012028, 1, -321365
20000, 0.018532, 1, 249788
20000, 0.011660, 1, -316908
20000, 0.007679, 1, 157191
20000, 0.011518, 1, -427321
20000, 0.012265, 1, 293384
20000, 0.018867, 1, -412413
30000, 0.003755, 1, -101082
30000, 0.003567, 2, -461686
30000, 0.005969, 1, 18916
30000, 0.007342, 1, -56852
30000, 0.013876, 1, -118127
30000, 0.013578, 1, 483769
30000, 0.005568, 1, -79034
30000, 0.002754, 2, -263013
30000, 0.008952, 1, 9800
30000, 0.037336, 1, 482730
40000, 0.003642, 2, -76340
40000, 0.006268, 1, 191017
40000, 0.007175, 2, 182834
40000, 0.010632, 2, -693199
40000, 0.007616, 2, -172591
40000, 0.013099, 2, -241461
40000, 0.001636, 1, 146754
40000, 0.018050, 2, -130079
40000, 0.016599, 1, 312734
40000, 0.012271, 2, -13543
50000, 0.003521, 2, 55536
50000, 0.003548, 1, 492701
50000, 0.009444, 2, 164912
50000, 0.016606, 3, -742032
50000, 0.007047, 3, -160626
50000, 0.003005, 2, -443421
50000, 0.011691, 2, -6290
50000, 0.036742, 1, 568778
50000, 0.020862, 2, 196555
50000, 0.013525, 3, -77449
60000, 0.003398, 3, 223220
60000, 0.006539, 3, -61127
60000, 0.006911, 3, -162251
60000, 0.007147, 3, -140352
60000, 0.009071, 2, 177957
60000, 0.010595, 2, 149342
60000, 0.015077, 3, -679360
60000, 0.017353, 3, -423998
60000, 0.031343, 3, 168012
60000, 0.010348, 2, 159490
70000, 0.003948, 3, 206119
70000, 0.004569, 3, -23944
70000, 0.004660, 3, 93730
70000, 0.006970, 2, 286589
70000, 0.013329, 3, 146527
70000, 0.011955, 3, -272049
70000, 0.011408, 2, 152358
70000, 0.016997, 4, -255024
70000, 0.005667, 4, -709167
70000, 0.017353, 3, -37570
80000, 0.004475, 4, -813442
80000, 0.004966, 3, -384040
80000, 0.006923, 4, 95797
80000, 0.009072, 3, 266326
80000, 0.010360, 3, 130079
80000, 0.014324, 4, -609079
80000, 0.015198, 3, 373554
80000, 0.018063, 3, 649302
80000, 0.029342, 4, -412619
80000, 0.005602, 4, -542042
90000, 0.001657, 3, -146429
90000, 0.004672, 4, -3814
90000, 0.013931, 3, 266620
90000, 0.014080, 4, 458304
90000, 0.004608, 3, 233369
90000, 0.012911, 3, 751214
90000, 0.018084, 3, 98554
90000, 0.007544, 4, -151291
90000, 0.018575, 4, 584573
90000, 0.014836, 4, -95059
100000, 0.002012, 4, 297893
100000, 0.002546, 5, 158797
100000, 0.004641, 6, 271192
100000, 0.013796, 5, 98691
100000, 0.009579, 4, 410364
100000, 0.008488, 4, 182123
100000, 0.006214, 4, 594779
100000, 0.022004, 5, -345513
100000, 0.005147, 4, -55284
100000, 0.024804, 4, 489520
10000, 0.002929, 0, 484575
10000, 0.005958, 0, 296110
10000, 0.004663, 1, -635584
10000, 0.011928, 1, -408676
10000, 0.002685, 1, -703109
10000, 0.014900, 0, 267797
10000, 0.019481, 0, 583535
10000, 0.032800, 0, 386620
10000, 0.012020, 0, 274457
10000, 0.009047, 1, -708729
20000, 0.003794, 1, -425403
20000, 0.005255, 1, -42556
20000, 0.010184, 0, 646090
20000, 0.010306, 0, 596378
20000, 0.011402, 1, 286460
20000, 0.013449, 1, -15830
20000, 0.005775, 1, -421715
